location,bath,bhk,total_sqft_float,price_sqft
42,2.0,2,1165.0,7296.137339055795
12,3.0,3,1756.0,7630.979498861047
36,3.0,3,1700.0,6941.176470588235
32,2.0,2,1110.0,4684.684684684685
29,7.0,7,1550.0,10322.58064516129
16,5.0,5,1600.0,8750.0
32,3.0,3,1580.0,5300.0
40,2.0,2,1216.0,6910.361842105262
21,9.0,9,4600.0,4347.826086956522
13,2.0,2,1040.0,5288.461538461538
23,3.0,3,1498.0,5000.0
8,2.0,2,1355.0,5380.073800738008
42,3.0,3,1860.0,9032.258064516129
40,2.0,2,1240.0,5645.1612903225805
23,2.0,3,1300.0,4230.769230769231
8,2.0,2,1200.0,2500.0
40,2.0,2,1216.0,5962.171052631579
4,3.0,3,1365.0,5580.952380952382
17,2.0,2,1364.0,4750.000000000001
0,3.0,3,1800.0,7222.222222222222
37,3.0,3,1573.0,6230.1335028607755
8,2.0,2,1200.0,1666.6666666666667
29,4.0,4,3400.0,6911.764705882353
32,3.0,3,1608.0,3389.9253731343283
19,4.0,4,4000.0,11025.0
40,2.0,2,1215.0,3292.181069958848
40,4.0,3,2025.0,5679.0123456790125
35,2.0,2,1044.0,3256.7049808429115
8,2.0,2,1150.0,3043.4782608695655
42,2.0,2,1163.0,5509.888220120379
39,2.0,2,1155.0,5194.805194805195
4,2.0,2,1115.0,6995.5156950672645
40,5.0,4,1920.0,13020.833333333334
41,2.0,2,1445.0,5674.740484429066
40,5.0,5,7200.0,12500.0
6,3.0,3,1830.0,4918.0327868852455
10,3.0,3,1450.0,4000.0
15,2.0,2,1259.0,5516.282764098491
22,5.0,3,2500.0,4800.0
14,3.0,3,2050.0,5853.658536585366
32,3.0,3,1640.0,5292.682926829269
22,2.0,2,1180.0,5932.203389830509
19,6.0,6,1800.0,3777.777777777778
41,2.0,2,1225.0,5061.224489795919
0,2.0,2,1050.0,6476.190476190475
36,3.0,3,1691.0,7096.392667060911
16,2.0,2,765.0,4900.653594771242
31,3.0,3,1350.0,3399.9999999999995
0,2.0,3,1400.0,4071.4285714285716
16,2.0,3,1668.0,7194.244604316546
23,2.0,2,700.0,5857.142857142857
40,2.0,3,1346.0,7429.420505200595
8,3.0,3,1609.0,7147.296457426973
8,1.0,2,770.0,4545.454545454546
25,2.0,2,1052.0,4847.9087452471485
37,2.0,3,1262.0,6576.862123613312
30,3.0,3,1050.0,16666.666666666664
31,2.0,2,1157.0,4089.887640449438
12,2.0,2,1197.0,6516.290726817042
32,3.0,3,1500.0,3402.6666666666665
41,1.0,1,602.0,6312.292358803987
36,3.0,3,1770.0,10169.49152542373
24,3.0,3,1476.0,7113.821138211382
37,2.0,2,1056.0,6155.30303030303
41,1.0,1,697.0,5021.520803443329
4,3.0,3,1532.5,5185.318107667211
27,5.0,4,3400.0,7794.117647058823
6,3.0,2,1410.0,6524.822695035461
41,2.0,2,1065.0,3885.446009389672
13,3.0,3,1315.0,4942.9657794676805
22,2.0,2,960.0,4687.5
40,2.0,2,1020.0,4411.764705882353
39,2.0,2,1035.0,5797.101449275362
29,2.0,2,1350.0,7333.333333333333
36,3.0,3,1929.0,5339.554173146708
39,2.0,2,1100.0,6545.454545454546
24,2.0,2,1158.0,5785.837651122625
16,3.0,3,1420.0,4084.5070422535214
33,2.0,2,1268.0,10015.77287066246
36,2.0,2,1308.0,5733.94495412844
18,4.0,4,2000.0,5000.0
33,3.0,3,2450.0,13469.387755102041
38,2.0,3,1525.0,4119.3442622950815
40,2.0,2,935.0,3499.465240641711
29,3.0,3,1310.0,4825.954198473282
38,2.0,3,1265.0,5138.339920948617
32,2.0,3,1279.0,4203.283815480844
38,3.0,3,1590.0,3584.9056603773583
15,3.0,3,1837.0,7729.994556341861
23,3.0,3,1570.0,4199.363057324841
0,2.0,2,1000.0,6000.0
39,2.0,2,1091.0,3099.908340971586
33,3.0,3,1640.0,15975.609756097561
25,2.0,2,1009.0,3000.0
33,3.0,4,1600.0,8750.0
40,2.0,2,1024.0,3125.0
36,3.0,3,2650.0,9811.320754716982
20,2.0,2,1080.0,5555.555555555556
13,2.0,2,1150.0,4782.608695652174
40,3.0,4,2990.0,6622.073578595318
19,2.0,2,1150.0,7826.08695652174
37,2.0,2,1131.0,4949.160035366932
40,3.0,3,1600.0,4318.75
41,1.0,1,682.0,5312.316715542522
40,4.0,4,2500.0,16800.0
11,3.0,3,1850.0,6486.486486486487
37,3.0,3,1702.0,6756.756756756758
32,2.0,2,1240.0,3269.3548387096776
41,2.0,2,1023.0,5140.762463343109
20,2.0,2,1260.0,5650.396825396825
36,3.0,3,1580.0,7911.392405063291
37,2.0,2,1343.0,5584.512285927029
32,2.0,2,1090.0,5229.357798165138
14,2.0,3,1445.0,5999.307958477509
10,5.0,6,1314.0,9132.4200913242
28,4.0,4,6500.0,21538.46153846154
42,2.0,2,1165.0,5500.429184549356
16,2.0,2,1081.5,3575.127138233934
27,3.0,3,1787.0,5987.688864017908
36,4.0,3,1797.0,5286.588759042849
41,2.0,3,1560.0,6282.051282051282
33,1.0,2,1200.0,16666.666666666664
23,3.0,3,1450.0,4482.758620689655
40,2.0,3,1496.0,47994.65240641711
37,4.0,3,1935.0,6304.909560723514
17,2.0,2,1016.0,4429.133858267716
20,3.0,3,1816.0,6552.863436123348
15,4.0,4,2065.5,4450.012103606875
25,2.0,2,1220.0,5163.934426229509
0,2.0,2,980.0,8775.510204081633
30,4.0,4,1200.0,17500.0
16,2.0,2,1250.0,4800.0
20,2.0,2,1424.0,5617.9775280898875
14,2.0,2,1297.0,3847.3400154202004
12,2.0,2,1290.0,6968.992248062015
26,2.0,3,1720.0,7558.13953488372
40,3.0,3,1720.0,5754.069767441861
41,3.0,3,1780.0,6011.23595505618
10,3.0,3,1800.0,5166.666666666667
25,1.0,1,1150.0,4521.739130434783
40,3.0,3,1600.0,5937.5
34,2.0,2,1170.0,3760.6837606837603
31,6.0,4,3630.0,5702.479338842975
6,2.0,2,950.0,3684.210526315789
8,2.0,2,865.0,4624.277456647399
16,2.0,2,1206.0,3316.749585406302
3,1.0,2,600.0,4500.0
24,2.0,2,1214.0,5518.945634266886
12,2.0,2,1386.0,6132.7561327561325
4,3.0,3,1535.0,3908.7947882736153
29,3.0,3,1720.0,10174.418604651162
4,3.0,3,1655.0,5438.0664652567975
34,4.0,4,2200.0,5909.090909090909
40,3.0,3,1655.0,6525.679758308157
16,2.0,2,965.0,3849.7409326424868
23,1.0,2,700.0,5857.142857142857
40,3.0,3,1740.0,5459.770114942529
9,2.0,3,1310.0,2888.549618320611
36,3.0,3,1763.25,5557.918616191691
19,2.0,3,1450.0,3793.103448275862
14,2.0,2,1153.0,3729.40156114484
29,2.0,2,1285.0,4280.155642023346
40,3.0,3,1200.0,4726.666666666667
16,1.0,1,583.0,4849.914236706689
10,2.0,2,1314.0,4566.2100456621
26,2.0,3,1900.0,6315.789473684211
20,2.0,2,1290.0,6589.147286821706
16,2.0,2,1129.0,3897.2542072630645
33,6.0,6,3900.0,6666.666666666667
33,3.0,3,2367.0,15842.839036755387
36,2.0,3,1550.0,6322.580645161291
23,3.0,3,1452.0,3732.7823691460057
27,2.0,2,1141.0,4732.690622261174
34,4.0,4,1200.0,10416.666666666668
26,6.0,6,2400.0,20000.0
8,2.0,2,800.0,4000.0
22,2.0,2,775.0,3806.451612903226
15,2.0,2,1111.0,4449.1449144914495
5,2.0,2,1200.0,3500.0000000000005
4,2.0,2,1247.0,3800.3207698476344
0,2.0,2,1050.0,7378.095238095238
0,2.0,2,1270.0,6299.212598425197
8,2.0,2,970.0,3505.1546391752577
37,2.0,2,933.0,5894.962486602358
35,3.0,3,1200.0,6344.166666666666
0,2.0,3,1463.0,4200.273410799727
40,2.0,2,1350.0,6518.518518518518
22,2.0,3,1250.0,3760.0
40,2.0,2,1030.0,4271.844660194175
23,3.0,3,1703.0,7398.7081620669405
32,2.0,2,1240.0,3390.322580645161
41,2.0,2,1076.0,7249.07063197026
40,2.0,2,1216.0,6578.9473684210525
37,2.0,2,1100.0,3818.1818181818185
37,2.0,2,1183.0,6534.234995773457
36,1.0,1,534.0,3679.775280898876
20,4.0,4,2249.81,10889.808472715475
13,2.0,2,1100.0,3818.1818181818185
41,1.0,1,1000.0,1400.0
21,2.0,2,1050.0,5238.0952380952385
40,4.0,4,2900.0,7758.620689655173
24,4.0,3,2110.0,5687.203791469194
21,2.0,2,1057.0,2838.221381267739
0,3.0,3,1680.0,7261.904761904762
36,2.0,3,1450.0,5172.413793103448
23,2.0,2,1135.0,4999.1189427312775
17,3.0,3,1730.0,4196.531791907514
40,2.0,2,1340.0,7537.313432835821
36,2.0,2,984.0,5995.934959349594
4,4.0,4,2400.0,14333.333333333334
39,2.0,2,1155.0,3376.6233766233763
16,2.0,3,1385.0,5000.0
2,4.0,3,2061.0,8491.02377486657
6,2.0,2,1015.0,5911.330049261083
14,2.0,3,1445.0,5743.9446366782
34,1.0,1,1.0,4800000.0
21,2.0,2,1085.0,4285.714285714285
4,2.0,2,1237.5,3999.1919191919196
25,2.0,2,1192.0,4488.255033557047
38,2.0,2,1213.0,3957.1310799670237
36,3.0,3,1489.0,5910.006715916723
35,2.0,2,1200.0,5166.666666666667
9,2.0,2,1140.0,2500.0
4,3.0,3,1650.0,5696.969696969697
41,2.0,3,1342.0,5588.673621460507
33,2.0,4,2440.0,17008.196721311473
4,2.0,2,905.0,7182.32044198895
16,2.0,2,1165.0,3433.4763948497853
23,2.0,2,1328.0,8057.228915662651
38,2.0,3,1475.0,4000.0
26,5.0,5,4000.0,20000.0
15,1.0,1,711.0,5998.5935302391
8,1.0,1,630.0,6428.5714285714275
29,5.0,4,2500.0,7240.000000000001
18,5.0,4,3560.0,8932.58426966292
39,2.0,2,1180.0,4661.016949152542
42,3.0,3,1825.0,7945.205479452055
16,2.0,2,1065.0,4781.220657276996
40,2.0,2,1190.0,5378.151260504202
26,2.0,2,1130.0,5575.221238938053
3,2.0,2,1430.0,6139.8601398601395
36,2.0,2,1104.0,3099.63768115942
5,2.0,2,1240.0,3700.0000000000005
35,6.0,4,3508.0,12115.165336374002
21,3.0,3,1700.0,6176.470588235295
16,2.0,2,1046.0,5736.137667304015
40,4.0,4,2000.0,15600.0
16,2.0,2,1400.0,5357.142857142857
8,2.0,2,1100.0,3727.272727272727
27,3.0,3,1760.0,6250.0
29,4.0,4,3800.0,6184.210526315789
42,2.0,3,1384.0,5504.3352601156075
0,1.0,1,500.0,14000.000000000002
35,2.0,2,900.0,3108.8888888888887
31,2.0,2,1210.0,6363.636363636363
29,4.0,4,3951.0,5821.311060491015
6,4.0,3,2500.0,4480.0
11,1.0,1,560.0,8035.714285714286
41,3.0,3,1823.0,5650.027427317608
39,2.0,3,1520.0,3947.368421052631
40,3.0,3,1500.0,5238.0
4,2.0,2,1000.0,5000.0
42,2.0,1,994.0,5500.0
22,3.0,3,1455.0,5154.639175257732
7,3.0,5,1200.0,6583.333333333333
38,2.0,2,900.0,3888.888888888889
32,3.0,3,1757.0,5577.689243027889
40,3.0,3,1626.0,5227.552275522755
15,3.0,3,1559.0,5230.917254650417
21,2.0,2,1200.0,6000.0
12,2.0,2,1174.0,6303.236797274275
23,2.0,2,1140.0,5701.754385964912
40,2.0,2,1195.0,5134.728033472803
33,5.0,4,6500.0,21538.46153846154
23,3.0,3,1452.0,4132.231404958678
36,1.0,1,702.0,7407.407407407407
3,2.0,2,1020.0,4199.019607843137
29,2.0,2,1125.0,4871.11111111111
19,3.0,3,1960.0,7040.816326530612
8,2.0,2,975.0,3282.051282051282
1,4.0,4,1800.0,12777.777777777777
42,1.0,1,650.0,6153.846153846154
24,2.0,2,1495.0,7357.859531772576
13,2.0,2,1200.0,4000.0
14,3.0,3,1679.0,5649.791542584872
10,2.0,2,1170.0,5299.145299145299
21,4.0,4,2065.0,12009.685230024214
29,3.0,3,1700.0,7411.764705882352
38,5.0,6,1080.0,14814.814814814814
0,6.0,6,650.0,12307.692307692309
36,2.0,2,1242.0,6038.647342995168
41,3.0,3,1792.0,5803.571428571428
1,6.0,6,1200.0,21666.666666666668
8,1.0,1,605.0,3636.363636363636
10,3.0,3,1450.0,5448.275862068966
22,2.0,2,1200.0,3333.3333333333335
38,2.0,2,1065.0,4000.0
32,3.0,3,1530.0,4183.006535947712
32,3.0,3,1587.0,4650.283553875236
22,2.0,2,1045.0,5263.157894736842
41,2.0,2,1304.0,5365.79754601227
40,2.0,2,1100.0,5909.090909090909
14,2.0,3,1482.0,4649.122807017545
39,4.0,5,1000.0,6500.0
25,2.0,2,1200.0,3500.0000000000005
40,2.0,2,1100.0,4227.272727272727
40,2.0,3,1270.0,5118.110236220472
32,3.0,3,1529.0,3385.87311968607
37,2.0,2,1185.0,3544.303797468355
37,1.0,1,662.0,5740.181268882176
8,5.0,5,717.0,10878.661087866109
10,2.0,2,940.0,5106.3829787234035
40,3.0,3,3117.0,8373.435996150145
36,4.0,3,2275.0,8131.868131868132
3,2.0,3,1372.0,3500.0000000000005
13,2.0,2,1100.0,3454.5454545454545
29,2.0,3,1315.0,4562.737642585552
41,5.0,7,1400.0,12500.0
26,3.0,3,2223.0,13495.27665317139
19,2.0,4,1500.0,5800.0
17,2.0,2,1143.0,2992.125984251969
36,4.0,4,3200.0,10937.5
23,4.0,4,3170.0,7886.435331230284
33,3.0,3,1640.0,15304.878048780487
14,3.0,3,1654.0,5912.938331318017
6,3.0,3,1685.0,5994.06528189911
3,3.0,3,1540.0,5194.805194805195
37,2.0,2,1265.0,5691.699604743083
24,2.0,3,1200.0,3200.0
6,3.0,3,1735.0,6051.873198847262
8,2.0,2,1142.0,3064.7985989492117
8,2.0,2,1070.0,4485.981308411215
24,2.0,2,1575.0,5396.825396825397
17,2.0,2,1360.0,5706.617647058823
11,3.0,3,1710.0,4970.7602339181285
9,2.0,2,1200.0,2887.5
4,3.0,4,2185.0,5491.9908466819215
3,2.0,2,1195.0,2999.1631799163183
4,2.0,2,1012.0,4446.640316205534
0,2.0,2,1130.0,7522.12389380531
26,4.0,3,1744.0,12041.284403669724
33,5.0,4,2733.0,9476.765459202343
35,3.0,4,2970.0,4377.104377104377
22,3.0,3,1495.0,4013.377926421405
39,2.0,2,1738.0,3299.7698504027617
29,2.0,2,1270.0,5748.031496062992
9,2.0,2,1160.0,4500.000000000001
32,2.0,3,1450.0,4620.689655172414
35,2.0,2,1205.0,2406.639004149378
40,2.0,2,1135.0,5110.132158590308
1,2.0,3,1224.0,3999.183006535948
8,2.0,3,1160.0,3620.689655172414
28,2.0,2,900.0,8000.0
36,3.0,3,2100.0,6428.5714285714275
36,4.0,4,3335.0,8695.652173913044
40,3.0,3,3150.0,9206.349206349207
14,5.0,4,2400.0,20833.333333333336
9,2.0,2,1244.0,4421.221864951769
33,1.0,2,1056.0,23674.242424242424
13,5.0,4,2630.0,7148.28897338403
41,2.0,2,1250.0,4320.0
14,2.0,3,1305.0,8429.11877394636
36,3.0,3,3009.0,11000.33233632436
22,3.0,3,1654.0,4232.1644498186215
24,2.0,2,1069.0,5144.9953227315245
7,1.0,2,750.0,2466.6666666666665
3,4.0,4,675.0,20740.74074074074
16,3.0,3,2400.0,7375.0
26,2.0,4,1410.0,19858.156028368794
0,3.0,3,1680.0,7738.0952380952385
37,3.0,3,1595.0,6583.0721003134795
14,3.0,3,1480.0,6756.756756756758
26,4.0,3,1866.0,13129.689174705252
13,3.0,3,3895.0,10012.836970474968
3,3.0,3,1683.0,6833.036244800951
2,1.0,1,2000.0,10000.0
40,2.0,2,1185.0,4725.738396624472
11,3.0,3,1730.0,5491.329479768786
14,3.0,3,1450.0,6110.3448275862065
36,4.0,3,1862.0,5907.626208378088
36,5.0,4,4000.0,14449.999999999998
31,5.0,3,2430.0,7407.407407407407
15,1.0,1,863.0,4698.725376593279
35,2.0,2,850.0,3764.705882352941
4,3.0,3,1725.0,4927.536231884058
0,3.0,3,2000.0,3850.0
26,3.0,3,1745.0,5616.045845272207
38,2.0,3,1270.0,4350.393700787401
20,4.0,4,5150.0,10854.368932038835
40,5.0,4,2956.0,7916.102841677943
5,5.0,5,1100.0,15000.0
28,1.0,1,620.0,13999.999999999998
41,2.0,2,1270.0,4488.188976377953
20,2.0,2,1300.0,6153.846153846154
38,6.0,6,1200.0,27500.000000000004
8,2.0,3,1360.0,5147.058823529412
14,2.0,2,1155.0,5989.61038961039
18,2.0,2,1011.0,3758.654797230465
13,3.0,3,1645.0,6869.300911854104
27,3.0,3,1365.0,4835.1648351648355
4,2.0,3,1460.0,5479.45205479452
36,4.0,3,2275.0,7692.307692307692
37,2.0,2,1185.0,3600.84388185654
3,3.0,3,1800.0,6944.444444444444
10,2.0,2,940.0,4680.851063829787
29,3.0,3,1530.0,4640.522875816993
40,3.0,3,1530.0,4901.9607843137255
40,2.0,2,1015.0,4433.4975369458125
13,2.0,2,1175.0,4600.0
33,2.0,3,1500.0,6600.0
8,3.0,4,1800.0,10555.555555555555
37,2.0,2,1185.0,3684.3881856540083
41,2.0,2,1300.0,5325.384615384616
24,2.0,2,1100.0,6181.818181818182
2,2.0,2,1100.0,4363.636363636364
40,2.0,2,1187.0,3201.347935973041
21,4.0,4,3628.0,6780.595369349504
31,2.0,2,1165.0,3499.570815450644
29,2.0,2,950.0,4915.789473684211
6,3.0,3,1685.0,6824.925816023739
36,2.0,2,1314.0,8371.38508371385
40,3.0,3,2247.0,6453.048509123276
29,3.0,3,1550.0,5483.870967741936
15,2.0,3,1715.0,5830.903790087464
14,2.0,2,1053.0,5033.2383665717
5,3.0,3,1200.0,4166.666666666666
40,5.0,4,3940.0,6725.888324873095
37,2.0,3,1241.0,5237.711522965351
0,4.0,3,2980.0,8724.8322147651
23,2.0,3,1100.0,4815.454545454546
26,2.0,2,1350.0,7629.62962962963
36,3.0,3,1787.0,6491.326245103525
11,4.0,4,3700.0,8783.783783783785
36,3.0,3,1691.0,5500.295683027794
2,3.0,3,1896.0,5379.746835443038
16,2.0,3,1365.0,4761.9047619047615
37,1.0,1,580.0,4741.379310344827
1,2.0,2,1513.0,4097.818902842036
3,2.0,2,1175.0,3500.4255319148942
37,4.0,3,2087.0,6660.277910876856
37,3.0,3,2050.0,7317.073170731707
40,2.0,2,1190.0,4957.98319327731
36,2.0,2,1028.0,5447.470817120623
40,2.0,2,1160.0,5775.862068965517
35,2.0,2,1175.0,3547.2340425531916
31,7.0,5,5020.0,5717.131474103586
3,2.0,3,1750.0,5085.714285714285
30,3.0,3,1350.0,4444.444444444444
37,2.0,2,1340.0,4949.999999999999
28,1.0,2,600.0,11333.333333333332
18,2.0,2,1276.0,5956.112852664577
8,2.0,2,1128.0,5802.304964539007
22,4.0,4,2150.0,4186.0465116279065
26,4.0,4,6000.0,10416.666666666668
30,3.0,4,600.0,12833.333333333332
33,3.0,3,1640.0,16341.463414634147
0,2.0,2,980.0,7902.04081632653
23,2.0,3,1450.0,4840.000000000001
8,2.0,2,890.0,4494.38202247191
4,2.0,2,1340.0,6343.2835820895525
25,2.0,2,750.0,5333.333333333334
2,2.0,2,1300.0,5076.923076923077
23,2.0,2,1299.0,8083.140877598153
40,4.0,4,1600.0,18750.0
38,2.0,2,1107.0,4065.040650406504
10,2.0,2,1300.0,5153.846153846154
42,2.0,2,570.0,10877.192982456141
38,2.0,2,1200.0,4583.333333333333
29,2.0,2,1144.0,5681.818181818182
23,1.0,1,525.0,4954.285714285715
41,3.0,3,1705.0,5337.2434017595315
29,2.0,2,1240.0,4435.483870967742
10,2.0,2,1000.0,2800.0
38,2.0,3,1330.0,3492.481203007519
36,5.0,4,3005.0,9151.414309484193
35,4.0,4,4201.0,10354.677457748156
40,2.0,2,1216.0,5499.999999999999
16,2.0,2,1196.0,3745.8193979933108
40,2.0,2,1180.0,6525.423728813559
9,2.0,2,1160.0,2888.7931034482754
40,3.0,3,2140.0,6495.327102803739
42,3.0,3,1500.0,6666.666666666667
8,2.0,2,1127.0,2839.3966282165043
33,3.0,3,1621.0,7649.599012954966
40,2.0,2,1314.0,6392.6940639269405
19,2.0,3,1590.0,5345.911949685535
8,2.0,2,825.0,4242.424242424243
41,6.0,4,4025.0,8695.652173913044
28,4.0,3,2475.0,13616.161616161615
8,2.0,2,1200.0,3375.0
36,2.0,3,1181.0,5503.81033022862
29,2.0,1,1100.0,6818.181818181818
21,6.0,6,1200.0,11000.0
40,3.0,3,1530.0,4771.241830065359
35,3.0,3,1575.0,3492.063492063492
32,2.0,2,945.0,4761.9047619047615
36,3.0,3,1691.0,5913.660555884092
9,3.0,3,1220.0,2889.344262295082
25,1.0,1,600.0,5833.333333333333
40,2.0,2,1160.0,3362.068965517241
8,2.0,3,1360.0,4264.705882352941
36,2.0,2,1026.0,5901.559454191032
38,3.0,3,1460.0,5205.479452054795
26,2.0,3,1642.0,7003.654080389768
2,2.0,2,1225.0,5551.0204081632655
20,2.0,2,1290.0,6204.651162790698
22,2.0,2,1361.0,5804.555473916238
41,2.0,2,870.0,3103.448275862069
33,2.0,2,1222.0,8019.639934533551
6,3.0,3,1846.0,7313.109425785481
42,2.0,2,1167.0,5491.002570694088
1,2.0,2,1298.0,4545.454545454546
29,3.0,3,1710.0,7894.736842105262
36,2.0,2,1350.0,6296.296296296296
0,3.0,3,1680.0,6666.666666666667
18,2.0,2,1500.0,6000.0
36,2.0,3,1157.0,6222.990492653414
2,2.0,2,1179.0,4325.699745547074
18,2.0,2,1315.0,4599.239543726236
3,3.0,3,1800.0,9722.222222222223
8,1.0,1,630.0,7301.587301587302
14,2.0,2,1195.0,4937.238493723849
40,2.0,2,1012.0,5731.225296442688
12,3.0,3,1710.0,4970.7602339181285
38,3.0,3,1500.0,4533.333333333334
15,3.0,3,1350.0,5185.185185185185
8,2.0,3,1400.0,2889.285714285714
9,2.0,3,1625.0,3000.0
8,2.0,2,1065.0,2888.262910798122
11,3.0,3,1817.0,6053.935057787562
1,2.0,2,1006.0,4373.75745526839
37,2.0,2,1098.0,6466.302367941712
36,2.0,2,1019.0,6084.396467124632
40,2.0,2,1150.0,3496.521739130435
23,3.0,3,1452.0,3829.201101928375
41,4.0,3,1890.0,4497.354497354497
9,2.0,2,972.0,4115.22633744856
8,1.0,1,630.0,5349.206349206349
27,5.0,8,1050.0,7619.04761904762
34,4.0,4,1900.0,9736.842105263158
23,3.0,3,1938.0,4782.765737874097
4,3.0,3,1711.0,7305.669199298656
11,2.0,2,1225.0,6285.714285714286
36,3.0,4,3418.0,6875.365710942072
36,1.0,1,691.0,4500.723589001447
11,2.0,2,1285.0,6070.038910505837
13,3.0,3,1590.0,6037.735849056604
4,2.0,3,1520.0,5328.9473684210525
32,2.0,2,1303.0,4280.890253261704
40,2.0,3,1495.0,4682.274247491639
41,3.0,3,1835.0,5885.558583106267
8,2.0,2,1025.0,2888.780487804878
11,2.0,2,1225.0,5508.571428571428
36,2.0,2,994.0,4527.162977867203
29,2.0,2,1156.0,4498.269896193772
19,2.0,2,1250.0,4800.0
23,2.0,2,1322.0,5295.00756429652
27,2.0,2,1160.0,4913.793103448276
21,2.0,2,2000.0,3750.0
36,5.0,4,3913.0,4497.827753641707
13,5.0,3,3520.0,9090.909090909092
19,2.0,2,1125.0,3553.7777777777774
41,3.0,3,1847.0,4981.050351922036
0,2.0,3,1515.0,5016.501650165016
32,7.0,8,3450.0,6521.739130434782
41,3.0,5,2500.0,4800.0
36,2.0,2,1130.0,4867.256637168141
6,2.0,2,1049.0,4861.773117254528
20,2.0,2,1282.0,5616.22464898596
23,2.0,2,1698.0,6183.74558303887
36,3.0,3,1881.0,7708.665603402445
41,3.0,3,1890.0,5767.195767195767
31,2.0,2,935.0,3422.4598930481284
38,2.0,2,1120.0,4464.285714285715
6,2.0,3,1350.0,4666.666666666667
28,3.0,3,2215.0,14898.419864559819
24,3.0,3,1715.0,6530.6122448979595
13,2.0,2,1072.0,4197.761194029851
37,3.0,3,1411.0,6608.788093550673
30,3.0,3,1200.0,18833.333333333332
42,5.0,5,1700.0,17647.058823529413
11,2.0,2,1225.0,5701.224489795919
13,2.0,2,1162.0,5938.037865748709
37,2.0,3,1262.0,5150.5546751188585
40,2.0,2,1340.0,3059.7014925373132
36,4.0,3,2275.0,8000.0
17,2.0,2,1170.0,5555.555555555556
36,2.0,2,980.0,2551.0204081632655
22,2.0,2,1106.0,3616.6365280289333
9,2.0,3,1400.0,2889.285714285714
8,1.0,2,660.0,2500.0
25,1.0,2,633.0,2843.601895734597
14,3.0,3,2047.0,3299.9511480214946
6,2.0,2,1211.0,5202.312138728324
14,3.0,3,1904.0,6775.210084033613
42,2.0,2,1164.0,5505.154639175257
18,2.0,2,1021.0,7443.682664054849
14,3.0,3,1981.0,6764.260474507824
36,2.0,2,970.0,3711.340206185567
35,2.0,2,920.0,3586.9565217391305
42,3.0,3,1520.0,5592.105263157895
12,3.0,3,1755.0,6552.706552706552
1,1.0,1,500.0,6600.0
12,4.0,4,2820.0,5443.262411347518
37,2.0,2,1234.0,4132.9011345218805
8,3.0,3,1400.0,6428.5714285714275
40,6.0,5,1500.0,10333.333333333334
42,3.0,3,1677.0,5493.738819320214
36,2.0,2,1346.0,5005.94353640416
9,2.0,2,1090.0,2888.0733944954127
33,7.0,5,7514.0,19962.736225712004
35,3.0,3,2690.0,10966.54275092937
34,2.0,2,1050.0,4919.999999999999
15,3.0,3,1660.0,7891.56626506024
13,2.0,2,1100.0,5454.545454545454
30,4.0,4,1200.0,20000.0
28,4.0,4,2800.0,9000.0
8,3.0,3,1287.0,4273.504273504273
36,2.0,2,1045.0,4033.492822966507
16,2.0,2,1263.0,3749.8020585906575
40,3.0,3,1431.0,5939.902166317261
29,5.0,4,2524.0,7131.537242472266
0,3.0,3,2095.0,7159.904534606206
10,2.0,2,1028.0,4961.089494163424
36,3.0,4,2880.0,7326.38888888889
4,3.0,3,2826.0,5237.0842179759375
23,1.0,1,458.0,7349.344978165938
24,2.0,2,1100.0,5909.090909090909
11,2.0,2,1200.0,3833.333333333333
2,2.0,3,1421.0,5137.227304714989
40,1.0,1,524.0,5534.351145038168
40,4.0,4,2830.0,5689.04593639576
32,2.0,3,1700.0,5058.823529411765
8,3.0,4,1800.0,38888.88888888889
8,2.0,2,1258.0,6796.50238473768
8,2.0,2,1386.0,6132.7561327561325
40,3.0,4,2135.0,6978.922716627635
40,4.0,4,2500.0,4000.0
8,2.0,2,1025.0,4878.048780487805
40,2.0,4,3075.0,6113.821138211382
40,3.0,3,1760.0,9090.909090909092
29,4.0,4,3090.0,11326.860841423948
13,5.0,4,4235.0,8595.04132231405
21,2.0,2,1100.0,4090.909090909091
3,2.0,2,1450.0,3500.0000000000005
9,1.0,1,650.0,5384.615384615385
42,1.0,1,674.0,5467.359050445104
40,3.0,3,1655.0,6646.525679758308
16,2.0,2,1015.0,3850.246305418719
25,2.0,2,1035.0,4975.84541062802
21,3.0,5,3300.0,7727.272727272727
38,2.0,2,1150.0,4000.0
28,2.0,2,1020.0,7843.137254901961
31,6.0,4,3715.0,5720.053835800808
1,2.0,2,1160.0,8189.655172413793
28,1.0,2,600.0,15000.0
8,2.0,2,1140.0,2968.421052631579
16,2.0,3,1550.0,3870.967741935484
21,4.0,4,3000.0,7833.333333333334
37,2.0,2,1225.0,3020.408163265306
14,4.0,4,2000.0,4500.0
40,1.0,1,840.0,6785.714285714285
37,3.0,3,1732.0,6466.512702078522
40,3.0,3,1725.0,6144.927536231884
0,4.0,4,3200.0,10937.5
6,3.0,3,1717.0,6406.5230052417
23,2.0,2,700.0,4857.142857142857
33,4.0,3,2367.0,14364.17405999155
0,3.0,3,1976.0,7338.056680161943
41,1.0,1,700.0,5428.571428571428
35,3.0,3,1445.0,3460.2076124567475
37,2.0,2,933.0,7073.954983922829
9,2.0,2,1155.0,4935.0649350649355
33,3.0,3,1555.0,8038.585209003216
